pedido_id;categoria_produto;nome_produto;preco_unitario;quantidade
8710;Eletrônicos;Smartphone;172,82;1,0
8710;Esporte;Luvas;2365,25;2,0
8710;Eletrônicos;Smartphone;919,21;1,0
8711;Moda;Jaqueta;1560,54;1,0
8712;Casa;Aspirador de Pó;708,38;2,0
8712;Livros;;730,82;3,0
8713;Eletrônicos;Notebook;4961,9;2,0
8713;Esporte;Bicicleta;3177,86;1,0
8713;Moda;Camiseta;871,69;2,0
8714;Casa;Cadeira;556,38;1,0
8715;Esporte;Tênis Esportivo;1327,09;1,0
8715;Livros;Biografia;514,77;2,0
8715;Livros;Autoajuda;3590,66;3,0
8715;Moda;Jaqueta;1536,85;3,0
8715;Livros;Romance;4147,8;3,0
8716;Esporte;Bicicleta;2570,84;3,0
8716;Esporte;Tênis Esportivo;;2,0
8717;Eletrônicos;Notebook;3566,89;1,0
8717;Livros;Ficção Científica;4280,22;2,0
8718;Livros;Ficção Científica;4064,27;3,0
8719;Livros;Biografia;2280,42;3,0
8719;Casa;Liquidificador;2090,27;3,0
8719;Casa;Liquidificador;2773,45;1,0
8719;Moda;Jaqueta;385,16;2,0
8719;Livros;Romance;2489,88;3,0
8720;Moda;Jaqueta;1291,91;3,0
8721;Eletrônicos;Tablet;3559,79;3,0
8721;Esporte;Tênis Esportivo;2708,42;1,0
8721;Moda;Camiseta;736,93;2,0
8721;Esporte;Bola de Futebol;1701,64;3,0
8721;Casa;Sofá;1684,42;3,0
8722;Casa;Cadeira;1084,97;2,0
8722;Moda;Jaqueta;3217,69;1,0
8722;Moda;Jaqueta;3667,84;2,0
8722;Moda; ;4716,81;1,0
8722;Eletrônicos;Fone de Ouvido;4526,68;2,0
8723;Moda;Jaqueta;3652,29;3,0
8723;Casa;Cadeira;3189,28;1,0
8724;Livros;Ficção Científica;4717,22;1,0
8725;Eletrônicos;Tablet;1840,43;2,0
8726;Moda;Calça Jeans;1319,91;2,0
8726;Casa;Liquidificador;3089,0;2,0
8727;Eletrônicos;Smartphone;4498,9;2,0
8727;Livros;Autoajuda;2359,5;2,0
8728;Moda;Tênis;450,4;3,0
8728;Livros;Romance;1686,85;2,0
8729;Esporte;Bicicleta;4326,77;1,0
8730;Moda;Calça Jeans;605,54;3,0
8730;Esporte;Bicicleta;1285,86;2,0
8730;Esporte;Bola de Futebol;2328,38;1,0
8731;Livros;Ficção Científica;3547,67;1,0
8731;Livros;Autoajuda;2617,94;2,0
8732;Esporte;Bicicleta;2462,19;2,0
8733;Esporte;Luvas;4055,75;2,0
8734;Moda;Calça Jeans;1937,91;3,0
8735;Eletrônicos;Fone de Ouvido;4643,67;3,0
8736;Moda;Calça Jeans;3078,26;1,0
8736;Eletrônicos;Notebook;748,6;1,0
8736;Moda;Jaqueta;181,75;3,0
8736;Livros;Romance;1106,39;3,0
8736;Esporte;Bola de Futebol;2496,28;3,0
8737;Moda;Camiseta;2068,51;3,0
8737;Esporte;Bicicleta;3864,56;2,0
8737;Eletrônicos;Notebook;2880,19;1,0
8738;Esporte;Bicicleta;2698,74;2,0
8738;Livros;Autoajuda;2511,14;3,0
8738;Moda;Camiseta;1915,7;1,0
8738;Moda;Jaqueta;2580,15;1,0
8738;Livros;Autoajuda;4081,44;2,0
8739;Eletrônicos;Notebook;2663,6;1,0
8739;Esporte;Tênis Esportivo;4651,65;1,0
8739;Eletrônicos;Smartphone;206,99;3,0
8739;Livros;Ficção Científica;423,05;1,0
8740;Esporte;Luvas;2375,54;3,0
8740;Livros;Autoajuda;3779,35;1,0
8740;Livros;Romance;593,81;1,0
8741;Moda;Camiseta;72,66;1,0
8741;Moda;Tênis;3144,47;2,0
8741;Esporte;Luvas;1618,05;2,0
8741;Livros;Biografia;244,09;3,0
8741;Livros;Biografia;1328,28;3,0
8742;Casa;Liquidificador;1953,33;1,0
8742;Livros;Ficção Científica;2910,24;3,0
8742;Esporte;Tênis Esportivo;3119,21;3,0
8743;Livros;Romance;1996,17;1,0
8743;Esporte;Bola de Futebol;2868,29;2,0
8743;Casa;Cadeira;270,9;3,0
8744;Eletrônicos;Smartphone;961,01;1,0
8744;Esporte;Luvas;2508,88;1,0
8745;Casa;Liquidificador;1668,7;
8745;Moda;Calça Jeans;1057,72;2,0
8745;Esporte;Luvas;331,23;1,0
8745;Casa;Sofá;2904,01;2,0
8745;Moda;Tênis;532,6;1,0
8746;Casa;Liquidificador;3943,47;1,0
8746;Livros;Ficção Científica;;1,0
8746;Livros;Biografia;3859,43;
8746;Eletrônicos;Fone de Ouvido;3796,81;2,0
8747;Esporte;Tênis Esportivo;911,33;1,0
8747;Moda;Camiseta;;2,0
8748;Livros;Biografia;3245,6;3,0
8748;Livros;Romance;754,22;2,0
8748;Esporte;Bola de Futebol;;3,0
8749;Esporte;Bola de Futebol;4404,1;2,0
8750;Moda;Jaqueta;2438,48;3,0
8751;Moda;Camiseta;4703,73;3,0
8751;Livros;Romance;3536,62;3,0
8751;Esporte;Bola de Futebol;2250,87;2,0
8751;Moda;Camiseta;1559,05;1,0
8752;Livros;Romance;1440,4;1,0
8752;Eletrônicos;Notebook;404,34;3,0
8753;Esporte;Bicicleta;4503,13;2,0
8753;Moda;Jaqueta;374,67;2,0
8753;Livros;Romance;451,39;3,0
8754;Livros;Ficção Científica;442,11;1,0
8755;Esporte;Luvas;;2,0
8755;Livros;Autoajuda;1488,5;3,0
8755;Casa;Aspirador de Pó;;1,0
8755;Moda;Camiseta;2855,98;3,0
8755;Eletrônicos;Tablet;2551,81;2,0
8756;Eletrônicos;Smartphone;3448,35;2,0
8756;Eletrônicos;Smartphone;;2,0
8757;Casa;Sofá;4417,34;1,0
8758;Esporte;Bicicleta;4453,34;1,0
8758;Livros;Autoajuda;2323,95;1,0
8759;Livros;Autoajuda;1422,53;2,0
8760;Casa; ;;2,0
8761;Casa;Sofá;4176,25;2,0
8761;Livros;Autoajuda;3398,8;2,0
8762;Moda;Calça Jeans;2475,62;2,0
8762;Casa;Aspirador de Pó;3034,13;3,0
8763;Moda;Calça Jeans;717,04;1,0
8764;Eletrônicos;Tablet;3435,38;3,0
8764;Livros;Autoajuda;129,86;2,0
8764;Casa;Aspirador de Pó;4559,92;2,0
8764;Livros;Romance;4622,13;3,0
8765;Casa;Cadeira;3341,4;1,0
8765;Esporte;Bola de Futebol;4535,06;2,0
8765;Casa;Liquidificador;1022,51;1,0
8765;Casa;Liquidificador;806,03;2,0
8766;Eletrônicos;Notebook;1620,62;2,0
8766;Moda;Camiseta;3009,8;2,0
8766;Esporte;Luvas;266,21;3,0
8766;Livros;Romance;1507,68;2,0
8766;Eletrônicos;Fone de Ouvido;757,93;3,0
8767;Livros;Autoajuda;800,22;1,0
8767;Esporte;Bola de Futebol;72297,49;2,0
8767;Moda;Camiseta;4396,97;1,0
8767;Esporte;Bicicleta;1548,71;2,0
8768;Eletrônicos;;3883,64;1,0
8768;Eletrônicos;Notebook;3095,13;2,0
8768;Casa;Aspirador de Pó;2327,16;2,0
8768;Esporte;Luvas;3972,36;3,0
8769;Esporte;Luvas;3647,4;1,0
8769;Livros;Ficção Científica;4476,0;1,0
8770;Casa;Cadeira;3919,49;1,0
8770;Moda;Jaqueta;3212,95;1,0
8770;Moda;Calça Jeans;2150,51;1,0
8770;Moda;Tênis;4177,63;3,0
8771;Casa;Sofá;2258,02;3,0
8771;Casa;Cadeira;3303,85;3,0
8771;Eletrônicos;Fone de Ouvido;3474,33;1,0
8771;Esporte;Bola de Futebol;912,22;2,0
8771;Livros;Autoajuda;4819,82;3,0
8772;Livros;Romance;2808,37;2,0
8773;Moda;Tênis;3962,16;2,0
8773;Casa;Cadeira;2617,56;1,0
8774;Moda;Tênis;2316,92;2,0
8774;Livros;Autoajuda;3089,87;3,0
8774;Casa;Sofá;4466,08;1,0
8774;Moda;Camiseta;1701,34;1,0
8775;Moda;Camiseta;3654,35;3,0
8775;Esporte;Tênis Esportivo;2338,92;2,0
8775;Eletrônicos;Smartphone;2119,04;3,0
8776;Moda;Camiseta;4428,16;1,0
8776;Moda;Calça Jeans;1920,05;2,0
8776;Eletrônicos;Tablet;1874,74;1,0
8776;Casa;Liquidificador;1065,85;2,0
8777;Casa;Cadeira;4727,86;3,0
8777;Moda;Calça Jeans;1658,98;1,0
8777;Livros;Romance;838,53;1,0
8777;Livros;Biografia;2738,39;3,0
8777;Esporte;Bicicleta;3548,26;2,0
8778;Livros;Ficção Científica;1471,9;1,0
8778;Livros;Romance;314,15;2,0
8778;Eletrônicos;Smartphone;3671,39;3,0
8778;Esporte;Luvas;93,03;3,0
8778;Casa;Liquidificador;2905,96;3,0
8779;Livros;Ficção Científica;2908,55;3,0
8779;Casa;Liquidificador;1704,31;3,0
8780;Moda;Calça Jeans;801,68;2,0
8780;Esporte;Bola de Futebol;867,74;1,0
8780;Esporte;Luvas;2029,81;3,0
8780;Eletrônicos;Notebook;4095,61;3,0
8780;Moda;Camiseta;;3,0
8781;Esporte;Tênis Esportivo;4446,29;3,0
8781;Casa;Liquidificador;4138,31;2,0
8781;Casa;Liquidificador;4774,74;2,0
8781;Livros;Ficção Científica;4832,16;1,0
8781;Eletrônicos;Fone de Ouvido;1229,27;1,0
8782;Esporte;Luvas;3816,33;2,0
8782;Livros;Ficção Científica;1435,22;3,0
8783;Moda;Camiseta;;3,0
8783;Moda;Jaqueta;4714,83;2,0
8783;Casa;Cadeira;4066,99;2,0
8784;Eletrônicos;Smartphone;3844,21;2,0
8784;Esporte;Bola de Futebol;4473,14;1,0
8784;Casa;Sofá;1557,64;1,0
8784;Livros;Autoajuda;2571,62;2,0
8785;Eletrônicos;Smartphone;2370,91;3,0
8785;Moda;Jaqueta;4270,56;2,0
8785;Esporte;Bicicleta;114,73;2,0
8785;Casa;Liquidificador;772,68;3,0
8786;Moda;Jaqueta;1035,5;1,0
8786;Casa;Sofá;3135,99;3,0
8786;Livros;Autoajuda;4204,3;1,0
8786;Eletrônicos;Tablet;1482,01;2,0
8787;Livros;Biografia;;3,0
8787;Esporte;Tênis Esportivo;4139,26;1,0
8787;Casa;Liquidificador;3349,17;3,0
8787;Livros;Romance;4131,67;2,0
8788;Casa;Cadeira;4992,78;3,0
8788;Esporte;Bicicleta;2778,01;1,0
8788;Livros;Autoajuda;3593,9;223,0
8788;Casa;Sofá;3226,61;3,0
8789;Livros;Autoajuda;446,8;3,0
8790;Moda;Calça Jeans;4287,69;2,0
8791;Moda;Camiseta;1989,63;3,0
8791;Casa;Cadeira;3899,63;2,0
8791;Moda;Jaqueta;1984,54;2,0
8791;Esporte;Tênis Esportivo;2929,14;2,0
8792;Esporte;Bola de Futebol;2680,09;1,0
8792;Esporte;Tênis Esportivo;4854,0;2,0
8792;Eletrônicos;Tablet;565,35;3,0
8793;Casa;Sofá;3867,92;2,0
8793;Eletrônicos;Smartphone;4022,87;2,0
8793;Esporte;Bicicleta;4114,1;2,0
8793;Livros;Romance;2079,89;1,0
8793;Eletrônicos;Smartphone;2953,98;2,0
8794;Esporte;Luvas;3114,59;2,0
8794;Esporte;Bicicleta;;2,0
8795;Moda;Calça Jeans;900,25;1,0
8795;Esporte;Bicicleta;4876,35;1,0
8795;Eletrônicos;Tablet;3989,44;1,0
8795;Livros;Ficção Científica;2119,45;3,0
8795;Eletrônicos;Notebook;4441,26;1,0
8796;Esporte;Luvas;815,02;2,0
8796;Eletrônicos;;4826,43;3,0
8796;Eletrônicos;Fone de Ouvido;3630,08;2,0
8796;Eletrônicos;Smartphone;813,67;3,0
8797;Casa;Cadeira;3438,19;2,0
8797;Eletrônicos;Tablet;1400,14;1,0
8798;Eletrônicos;Fone de Ouvido;239,6;2,0
8798;Esporte;Tênis Esportivo;4570,1;3,0
8798;Livros;Ficção Científica;278,89;2,0
8798;Livros;Biografia;2363,11;467,0
8799;Esporte;Tênis Esportivo;3104,24;1,0
8799;Moda;Calça Jeans;4332,62;1,0
8799;Eletrônicos;Tablet;4636,45;2,0
8799;Casa;Sofá;3244,14;2,0
8799;Eletrônicos;Fone de Ouvido;1382,53;3,0
8800;Eletrônicos;Smartphone;1078,09;2,0
8801;Eletrônicos;Tablet;4997,87;3,0
8801;Esporte;Bicicleta;366,35;2,0
8802;Livros;Autoajuda;2106,28;2,0
8803;Casa;Liquidificador;;3,0
8804;Moda; ;430,43;2,0
8804;Esporte;Bola de Futebol;759,78;1,0
8804;Livros;Autoajuda;3491,45;3,0
8804;Moda;Jaqueta;4038,55;3,0
8805;Casa;Liquidificador;3746,31;3,0
8805;Eletrônicos;Tablet;3360,56;2,0
8805;Casa;Liquidificador;4163,54;2,0
8805;Esporte;Bicicleta;860,44;1,0
8805;Eletrônicos;Tablet;4322,3;3,0
8806;Moda;Camiseta;42918,78;1,0
8807;Eletrônicos;Tablet;4156,83;3,0
8807;Casa;Cadeira;2439,78;1,0
8807;Livros;Romance;3484,42;2,0
8808;Casa; ;1322,55;2,0
8809;Eletrônicos;Tablet;2845,09;2,0
8809;Moda;Tênis;1578,94;1,0
8809;Esporte;Tênis Esportivo;1901,81;2,0
8810;Casa;Sofá;953,56;1,0
8811;Moda;Calça Jeans;3114,15;1,0
8811;Eletrônicos;Tablet;4055,52;1,0
8812;Moda;Calça Jeans;;2,0
8813;Casa;Liquidificador;4868,76;2,0
8813;Moda;Jaqueta;3354,51;3,0
8813;Eletrônicos;Fone de Ouvido;;3,0
8814;Casa;Aspirador de Pó;4229,67;3,0
8815;Eletrônicos;Smartphone;1374,82;3,0
8815;Casa;Liquidificador;1991,43;2,0
8816;Casa;Liquidificador;3015,69;1,0
8816;Eletrônicos;Fone de Ouvido;671,6;1,0
8817;Casa;Cadeira;2940,99;2,0
8818;Esporte;Bicicleta;581,95;3,0
8818;Esporte;Luvas;1774,86;2,0
8819;Moda;Calça Jeans;1394,82;1,0
8819;Casa;Sofá;4621,6;3,0
8819;Eletrônicos;Notebook;4804,65;3,0
8819;Livros;Romance;301,41;3,0
8820;Livros;;823,26;2,0
8820;Casa;Aspirador de Pó;3462,17;2,0
8820;Livros;Biografia;166,07;3,0
8820;Esporte;Luvas;4633,88;1,0
8820;Livros;Ficção Científica;3476,32;1,0
8821;Casa;Sofá;4139,91;3,0
8822;Casa;Sofá;357,35;1,0
8822;Casa;Aspirador de Pó;1761,91;129,0
8822;Casa;Liquidificador;1494,3;1,0
8823;Eletrônicos;Tablet;877,19;2,0
8824;Eletrônicos;Fone de Ouvido;413,04;1,0
8824;Eletrônicos;Smartphone;2775,46;1,0
8824;Esporte;Bola de Futebol;2645,61;1,0
8824;Moda;Tênis;1143,08;3,0
8825;Esporte;Bicicleta;773,29;2,0
8825;Moda;Camiseta;4446,82;3,0
8825;Livros;Autoajuda;324,12;1,0
8826;Livros; ;2914,81;2,0
8826;Esporte;Bola de Futebol;2477,7;1,0
8826;Esporte;Bicicleta;3018,73;3,0
8826;Livros;Autoajuda;3737,08;3,0
8827;Casa;Liquidificador;4486,65;1,0
8827;Esporte;Bicicleta;4573,44;3,0
8827;Moda;Jaqueta;284,44;3,0
8827;Esporte;Bola de Futebol;1933,08;1,0
8827;Esporte;;929,03;2,0
8828;Moda;Calça Jeans;3661,14;1,0
8829;Moda;Jaqueta;835,26;1,0
8830;Moda;Camiseta;2761,51;1,0
8830;Eletrônicos;Smartphone;1540,07;1,0
8830;Eletrônicos;Notebook;2693,49;2,0
8830;Eletrônicos;Fone de Ouvido;4011,82;1,0
8830;Eletrônicos;Smartphone;3542,81;3,0
8831;Moda;Calça Jeans;296,91;1,0
8831;Eletrônicos;Notebook;2952,97;1,0
8831;Casa;Sofá;4087,7;3,0
8831;Esporte;Luvas;392,04;3,0
8831;Eletrônicos;Fone de Ouvido;729,3;1,0
8832;Esporte;Luvas;2536,51;1,0
8832;Casa;;99,82;2,0
8832;Esporte;Luvas;1430,15;3,0
8832;Esporte;Luvas;3693,55;3,0
8832;Esporte;Tênis Esportivo;771,42;1,0
8833;Casa;Liquidificador;965,48;3,0
8833;Livros;Biografia;4744,18;1,0
8833;Eletrônicos;Tablet;3146,67;2,0
8833;Livros;Biografia;4048,98;1,0
8833;Casa;Cadeira;1286,17;1,0
8834;Moda;Tênis;1299,89;1,0
8834;Livros;Biografia;3970,53;1,0
8835;Casa;Aspirador de Pó;3178,02;1,0
8836;Eletrônicos;Smartphone;4463,5;3,0
8836;Esporte;Tênis Esportivo;2691,09;1,0
8836;Eletrônicos;Fone de Ouvido;3021,04;3,0
8836;Casa;Sofá;1458,47;2,0
8837;Casa;Sofá;3411,88;2,0
8838;Esporte;Luvas;4867,27;2,0
8838;Moda;Camiseta;3731,02;2,0
8838;Casa;Aspirador de Pó;1861,82;1,0
8839;Esporte;Bola de Futebol;4044,43;3,0
8839;Eletrônicos;Smartphone;4240,29;3,0
8839;Eletrônicos;Tablet;781,23;3,0
8840;Casa;Sofá;1299,58;2,0
8840;Esporte;Bicicleta;477,37;429,0
8840;Eletrônicos;Fone de Ouvido;3399,06;1,0
8840;Esporte;Tênis Esportivo;3090,93;3,0
8840;Casa;Liquidificador;2482,67;3,0
8841;Livros;Biografia;606,48;3,0
8841;Esporte;Tênis Esportivo;4164,18;1,0
8841;Moda;Camiseta;1920,57;2,0
8842;Casa;Liquidificador;599,55;3,0
8843;Casa;Cadeira;844,82;2,0
8843;Moda;Tênis;4295,95;2,0
8843;Eletrônicos;Notebook;339,69;3,0
8844;Esporte;Bicicleta;3447,07;1,0
8844;Casa;Sofá;1782,92;2,0
8844;Casa;Aspirador de Pó;834,57;2,0
8845;Livros;Biografia;4581,09;1,0
8845;Moda;Calça Jeans;1155,35;3,0
8846;Casa;Cadeira;4539,34;1,0
8846;Moda;Calça Jeans;941,49;2,0
8846;Casa;Aspirador de Pó;1773,2;1,0
8846;Esporte;Luvas;;1,0
8847;Esporte;Luvas;3989,52;1,0
8847;Livros;Ficção Científica;4622,19;2,0
8847;Eletrônicos; ;734,33;1,0
8847;Esporte;Luvas;;
8848;Livros;Ficção Científica;3954,97;1,0
8848;Casa;Cadeira;121,92;1,0
8848;Livros;Autoajuda;2179,99;3,0
8849;Livros;Biografia;3477,86;2,0
8849;Eletrônicos;Tablet;1983,5;3,0
8849;Casa;Cadeira;772,98;1,0
8849;Moda;Calça Jeans;2002,53;1,0
8850;Casa;Liquidificador;395,01;
8851;Esporte;Bicicleta;593,54;1,0
8851;Casa;Aspirador de Pó;3652,41;1,0
8851;Eletrônicos;Smartphone;4057,2;2,0
8851;Livros;Autoajuda;4434,31;1,0
8851;Moda;Jaqueta;3345,11;2,0
8852;Eletrônicos;Tablet;377,24;1,0
8853;Esporte;Tênis Esportivo;4880,98;3,0
8853;Esporte;Tênis Esportivo;4730,41;
8854;Eletrônicos;Fone de Ouvido;260,68;3,0
8854;Esporte;Luvas;1229,32;1,0
8854;Moda;Camiseta;2577,59;3,0
8855;Casa;Sofá;4162,24;1,0
8855;Esporte;Bicicleta;937,25;3,0
8855;Livros;Biografia;2049,82;1,0
8856;Esporte;Luvas;4132,97;3,0
8856;Eletrônicos;Notebook;1138,64;1,0
8857;Esporte;Bicicleta;4998,68;1,0
8858;Casa;Aspirador de Pó;4790,48;3,0
8859;Moda;Camiseta;4069,06;2,0
8860;Eletrônicos;Notebook;2283,28;3,0
8861;Livros;Romance;1348,28;3,0
8862;Esporte;Bola de Futebol;3549,58;2,0
8862;Moda;Calça Jeans;4885,37;1,0
8862;Eletrônicos;Fone de Ouvido;2309,74;3,0
8862;Esporte;Luvas;4747,44;3,0
8862;Livros;Biografia;1011,46;3,0
8863;Livros;Biografia;2544,8;3,0
8863;Livros;Biografia;2032,45;1,0
8863;Esporte;Bicicleta;1264,03;1,0
8863;Eletrônicos;Notebook;3650,76;2,0
8864;Eletrônicos;Tablet;3348,05;1,0
8864;Moda;Tênis;4987,76;1,0
8864;Livros;Ficção Científica;3732,03;1,0
8864;Eletrônicos;Notebook;3178,09;3,0
8865;Casa;Cadeira;89,37;1,0
8866;Eletrônicos;Notebook;2950,75;1,0
8867;Esporte;Bola de Futebol;2690,85;3,0
8868;Eletrônicos;Fone de Ouvido;1950,5;2,0
8868;Esporte;Bicicleta;2269,4;2,0
8868;Eletrônicos;Fone de Ouvido;3842,92;1,0
8869;Moda;Jaqueta;3528,22;1,0
8869;Livros;Ficção Científica;1887,48;1,0
8869;Livros;Biografia;3718,25;2,0
8869;Moda;Calça Jeans;787,18;3,0
8870;Esporte;Luvas;1953,42;1,0
8870;Casa;Sofá;1555,16;3,0
8870;Eletrônicos;Smartphone;3242,79;2,0
8871;Casa;Aspirador de Pó;1886,41;1,0
8872;Eletrônicos; ;509,98;2,0
8872;Casa;Cadeira;311,89;
8872;Casa;Sofá;1695,72;1,0
8873;Livros;Autoajuda;2829,01;
8873;Livros;Biografia;4533,08;3,0
8873;Casa;;4789,01;2,0
8873;Livros;Autoajuda;4572,76;1,0
8873;Moda;Calça Jeans;1479,9;1,0
8874;Livros;Ficção Científica;918,36;1,0
8875;Eletrônicos;Smartphone;1805,85;2,0
8875;Esporte;Bicicleta;2980,07;364,0
8875;Moda;Camiseta;518,27;3,0
8876;Esporte;Bicicleta;3891,78;1,0
8877;Livros;Ficção Científica;1301,13;1,0
8877;Eletrônicos;Notebook;1506,67;1,0
8877;Casa;Cadeira;2332,22;3,0
8877;Casa;Sofá;1078,7;1,0
8877;Moda;Jaqueta;770,78;1,0
8878;Moda;Tênis;2480,32;
8878;Moda;Jaqueta;3685,5;3,0
8878;Esporte;Luvas;1292,67;2,0
8878;Casa;Cadeira;1068,05;3,0
8879;Moda;Tênis;2681,56;1,0
8879;Livros;Biografia;3187,97;3,0
8879;Casa;Cadeira;;2,0
8880;Livros;Ficção Científica;81696,7;1,0
8881;Moda;Jaqueta;661,96;2,0
8881;Moda;Camiseta;4924,04;3,0
8881;Livros;Autoajuda;3661,16;2,0
8882;Eletrônicos;Fone de Ouvido;1522,26;1,0
8882;Livros;Romance;2851,85;3,0
8882;Esporte;Bicicleta;1263,67;2,0
8883;Esporte;Bola de Futebol;531,54;2,0
8883;Eletrônicos;Smartphone;;1,0
8883;Casa;Cadeira;2617,29;2,0
8884;Livros;Romance;3148,39;3,0
8884;Moda;Jaqueta;1739,59;2,0
8884;Eletrônicos;Fone de Ouvido;2386,34;
8885;Eletrônicos;Fone de Ouvido;4737,47;2,0
8885;Casa;Aspirador de Pó;4551,92;1,0
8885;Livros;Romance;4125,83;1,0
8885;Livros;Biografia;4995,19;1,0
8885;Esporte;Tênis Esportivo;1833,05;3,0
8886;Eletrônicos;Smartphone;4561,54;1,0
8886;Casa;Cadeira;132,23;3,0
8886;Moda;Jaqueta;2891,88;2,0
8886;Casa;Aspirador de Pó;1516,76;1,0
8887;Eletrônicos;Smartphone;1366,06;2,0
8888;Casa;Liquidificador;3151,45;3,0
8888;Livros;Autoajuda;160,74;2,0
8888;Moda;Tênis;3184,43;1,0
8888;Eletrônicos;Tablet;2071,72;2,0
8888;Moda;Tênis;3029,03;2,0
8889;Eletrônicos;Fone de Ouvido;3719,91;2,0
8889;Esporte;Bicicleta;4253,39;3,0
8889;Eletrônicos;Fone de Ouvido;1813,19;3,0
8889;Livros;Ficção Científica;;1,0
8890;Moda;Camiseta;3014,7;3,0
8890;Moda;Camiseta;3499,35;3,0
8891;Eletrônicos;Smartphone;614,19;1,0
8892;Casa;Sofá;2372,3;3,0
8892;Casa;Liquidificador;4444,31;2,0
8893;Casa;Liquidificador;4298,56;3,0
8893;Esporte;Luvas;4587,72;149,0
8893;Esporte;Luvas;4709,0;3,0
8893;Casa;Cadeira;4656,78;1,0
8894;Esporte;Tênis Esportivo;191,42;3,0
8895;Moda;Camiseta;3329,25;2,0
8895;Moda;Tênis;3043,63;1,0
8896;Livros;Romance;1818,87;1,0
8897;Moda;Tênis;1901,71;3,0
8897;Casa;Cadeira;2407,92;1,0
8897;Casa;Cadeira;1263,25;2,0
8897;Moda;Jaqueta;914,34;2,0
8897;Casa;Liquidificador;479,11;2,0
8898;Livros;Biografia;2868,16;1,0
8898;Eletrônicos;Smartphone;1046,22;1,0
8899;Moda;Camiseta;584,91;3,0
8900;Moda;Jaqueta;3292,28;2,0
8900;Eletrônicos;Smartphone;2471,27;3,0
8900;Livros;Biografia;3457,5;2,0
8900;Livros;Romance;1747,69;3,0
8900;Casa;Liquidificador;4132,46;2,0
8901;Eletrônicos;Fone de Ouvido;821,31;2,0
8901;Moda;Tênis;1549,22;2,0
8901;Esporte;Luvas;3818,04;1,0
8901;Livros;Romance;461,51;3,0
8902;Eletrônicos;Notebook;3231,85;2,0
8903;Casa;Liquidificador;1038,4;2,0
8903;Casa;Sofá;1315,51;3,0
8903;Casa;Cadeira;4721,5;
8904;Livros;Ficção Científica;2473,53;3,0
8904;Moda;Camiseta;2232,45;3,0
8905;Eletrônicos;Fone de Ouvido;3887,18;2,0
8906;Livros;Autoajuda;1740,0;1,0
8906;Moda;Jaqueta;1013,61;2,0
8907;Livros;Romance;3099,71;
8907;Eletrônicos;Smartphone;867,43;1,0
8908;Eletrônicos;Notebook;2262,74;2,0
8909;Esporte;Luvas;4953,9;1,0
8910;Casa;Cadeira;4882,94;2,0
8910;Casa;Sofá;1500,35;1,0
8910;Eletrônicos;Notebook;3667,47;2,0
8911;Livros;Ficção Científica;494,52;3,0
8911;Moda;Jaqueta;1289,9;3,0
8911;Moda;Camiseta;4908,26;3,0
8911;Livros;Romance;3307,07;2,0
8911;Esporte;Bola de Futebol;1036,87;2,0
8912;Esporte;Bola de Futebol;3164,0;3,0
8913;Casa;Liquidificador;3175,18;2,0
8913;Moda;Calça Jeans;2273,56;3,0
8913;Livros;Romance;1553,18;3,0
8914;Eletrônicos;Tablet;1219,08;1,0
8914;Moda;Camiseta;;3,0
8914;Esporte;Bola de Futebol;1132,31;3,0
8915;Livros;Ficção Científica;4554,78;3,0
8915;Livros;Ficção Científica;2496,2;2,0
8916;Esporte;Bicicleta;1410,13;2,0
8916;Esporte;Bicicleta;4035,54;2,0
8916;Esporte;Tênis Esportivo;2420,34;3,0
8916;Esporte;Tênis Esportivo;2851,26;1,0
8916;Eletrônicos;Smartphone;101,88;2,0
8917;Moda;Camiseta;4893,96;3,0
8917;Casa;Liquidificador;1775,06;3,0
8918;Casa;Liquidificador;;
8918;Casa;Sofá;1939,5;3,0
8918;Casa;Aspirador de Pó;1184,02;
8919;Eletrônicos;Smartphone;1254,6;3,0
8919;Livros;Ficção Científica;888,1;3,0
8919;Livros;Biografia;1827,14;1,0
8920;Eletrônicos;Tablet;2028,58;3,0
8920;Eletrônicos;Smartphone;4098,38;1,0
8921;Moda;Tênis;2365,03;2,0
8921;Moda;Camiseta;2570,26;2,0
8922;Livros;Ficção Científica;4744,76;2,0
8923;Esporte;Tênis Esportivo;;3,0
8923;Livros;Biografia;4320,53;1,0
8923;Esporte;Bicicleta;3795,65;1,0
8924;Eletrônicos;Tablet;1713,31;2,0
8925;Esporte;Luvas;1863,28;3,0
8925;Eletrônicos;Fone de Ouvido;3691,23;1,0
8925;Esporte;Luvas;4660,51;2,0
8925;Livros;Romance;3959,7;1,0
8925;Casa;Sofá;;1,0
8926;Esporte;Bola de Futebol;4456,46;2,0
8926;Eletrônicos;Fone de Ouvido;4693,34;1,0
8927;Moda;Tênis;1673,26;1,0
8927;Casa;Sofá;3539,71;2,0
8928;Esporte;Tênis Esportivo;3969,02;1,0
8929;Eletrônicos;Fone de Ouvido;1362,38;
8929;Eletrônicos;Fone de Ouvido;3639,92;3,0
8929;Eletrônicos;Fone de Ouvido;3853,37;1,0
8929;Esporte;Luvas;3475,33;3,0
8929;Casa;Liquidificador;4306,79;3,0
8930;Casa;Sofá;1665,83;3,0
8930;Eletrônicos;Notebook;530,49;3,0
8930;Esporte;Bola de Futebol;4883,08;3,0
8930;Casa;Sofá;2611,03;1,0
